"300.00000,-1.69165"
"2486.00000,163.97615"
"2488.00000,243.91333"
"2490.00000,179.06047"
"2492.00000,82.93342"
"2494.00000,187.16888"
"2496.00000,174.58392"
"2498.00000,120.88459"
"2500.00000,158.22739"
"2502.00000,186.65948"
"2504.00000,113.06094"
"2506.00000,156.27267"
"2508.00000,205.58907"
"2510.00000,107.97758"
"2512.00000,104.88209"
"2514.00000,102.71178"
"2516.00000,75.32684"
"2518.00000,80.99478"
"2520.00000,119.04095"
"2522.00000,80.02771"
"2524.00000,34.28902"
"2526.00000,81.10059"
"2528.00000,168.97000"
"2530.00000,122.46460"
"2532.00000,76.57529"
"2534.00000,104.02445"
"2536.00000,138.14294"
"2538.00000,113.94501"
"2540.00000,118.80148"
"2542.00000,116.90827"
"2544.00000,97.47089"
"2546.00000,112.86560"
"2548.00000,142.97238"
"2550.00000,144.20670"
"2552.00000,113.38186"
"2554.00000,94.35800"
"2556.00000,114.72121"
"2558.00000,91.24754"
"2560.00000,125.79909"
"2562.00000,194.79845"
"2564.00000,138.42551"
"2566.00000,103.30882"
"2568.00000,192.96147"
"2570.00000,206.42326"
"2572.00000,86.85562"
"2574.00000,216.72293"
"2576.00000,228.98227"
"2578.00000,125.11496"
"2580.00000,125.04604"
"2582.00000,207.04158"
"2584.00000,173.74768"
"2586.00000,135.48608"
"2588.00000,161.12280"
"2590.00000,154.56395"
"2592.00000,78.32326"
"2594.00000,72.40477"
"2596.00000,94.32124"
"2598.00000,82.01533"
"2600.00000,114.69530"
"2602.00000,98.09879"
"2604.00000,62.08037"
"2606.00000,61.43871"
"2608.00000,70.95036"
"2610.00000,46.82717"
"2612.00000,97.30550"
"2614.00000,143.07588"
"2616.00000,101.05964"
"2618.00000,124.59937"
"2620.00000,144.90167"
"2622.00000,101.54419"
"2624.00000,54.76405"
"2626.00000,84.73363"
"2628.00000,86.69108"
"2630.00000,64.50684"
"2632.00000,67.34135"
"2634.00000,86.51380"
"2636.00000,59.36617"
"2638.00000,65.23475"
"2640.00000,80.55646"
"2642.00000,69.62050"
"2644.00000,75.96082"
"2646.00000,72.28379"
"2648.00000,121.44886"
"2650.00000,157.95975"
"2652.00000,87.89169"
"2654.00000,78.54757"
"2656.00000,75.76785"
"2658.00000,93.25010"
"2660.00000,146.45361"
"2662.00000,132.53674"
"2664.00000,102.56642"
"2666.00000,92.50141"
"2668.00000,90.55666"
"2670.00000,75.97118"
"2672.00000,64.69262"
"2674.00000,90.04816"
"2676.00000,127.89507"
"2678.00000,124.73856"
"2680.00000,83.11765"
"2682.00000,74.40756"
"2684.00000,87.49389"
"2686.00000,84.32378"
"2688.00000,79.23724"
"2690.00000,106.06100"
"2692.00000,110.13277"
"2694.00000,86.25302"
"2696.00000,89.02929"
"2698.00000,115.71360"
"2700.00000,107.97382"
"2702.00000,97.89677"
"2704.00000,123.29760"
"2706.00000,133.70882"
"2708.00000,104.59660"
"2710.00000,90.75749"
"2712.00000,129.11093"
"2714.00000,173.35725"
"2716.00000,141.19394"
"2718.00000,89.09639"
"2720.00000,111.47056"
"2722.00000,171.83157"
"2724.00000,130.93765"
"2726.00000,165.80478"
"2728.00000,179.67168"
"2730.00000,152.47836"
"2732.00000,226.12276"
"2734.00000,194.91872"
"2736.00000,250.67261"
"2738.00000,295.57758"
"2740.00000,174.10823"
"2742.00000,241.85379"
"2744.00000,285.19662"
"2746.00000,187.85722"
"2748.00000,148.36185"
"2750.00000,304.82767"
"2752.00000,175.53206"
"2754.00000,127.66500"
"2756.00000,230.34853"
"2758.00000,125.02271"
"2760.00000,45.23707"
"2762.00000,50.55282"
"2764.00000,87.02769"
"2766.00000,102.18839"
"2768.00000,82.33134"
"2770.00000,32.99648"
"2772.00000,48.30639"
"2774.00000,91.94044"
"2776.00000,57.04449"
"2778.00000,88.64623"
"2780.00000,91.51118"
"2782.00000,70.67232"
"2784.00000,96.31182"
"2786.00000,92.79272"
"2788.00000,89.22248"
"2790.00000,66.87659"
"2792.00000,89.80859"
"2794.00000,217.92093"
"2796.00000,135.29497"
"2798.00000,64.94900"
"2800.00000,98.24630"
"2802.00000,75.47009"
"2804.00000,60.08003"
"2806.00000,150.96880"
"2808.00000,205.78278"
"2810.00000,144.77309"
"2812.00000,149.53908"
"2814.00000,203.82164"
"2816.00000,233.18700"
"2818.00000,236.19783"
"2820.00000,261.37152"
"2822.00000,286.54001"
"2824.00000,300.21918"
"2826.00000,310.00128"
"2828.00000,304.62146"
"2830.00000,270.13226"
"2832.00000,312.75751"
"2834.00000,236.52780"
"2836.00000,114.61492"
"2838.00000,248.27809"
"2840.00000,234.69119"
"2842.00000,133.59355"
"2844.00000,162.21082"
"2846.00000,265.45062"
"2848.00000,153.38029"
"2850.00000,127.87912"
"2852.00000,161.54350"
"2854.00000,143.88930"
"2856.00000,174.58069"
"2858.00000,104.13335"
"2860.00000,85.40209"
"2862.00000,135.31509"
"2864.00000,123.68784"
"2866.00000,167.91148"
"2868.00000,161.73410"
"2870.00000,178.21777"
"2872.00000,277.19275"
"2874.00000,275.32196"
"2876.00000,203.27190"
"2878.00000,209.76064"
"2880.00000,206.18126"
"2882.00000,82.07312"
"2884.00000,234.85298"
"2886.00000,223.63747"
"2888.00000,68.26476"
"2890.00000,120.59727"
"2892.00000,207.88457"
"2894.00000,219.78346"
"2896.00000,131.74971"
"2898.00000,113.03545"
"2900.00000,277.43372"
"2902.00000,174.06723"
"2904.00000,219.39299"
"2906.00000,361.73508"
"2908.00000,205.62315"
"2910.00000,163.10664"
"2912.00000,235.58360"
"2914.00000,239.71942"
"2916.00000,170.92290"
"2918.00000,212.18781"
"2920.00000,251.12917"
"2922.00000,225.26894"
"2924.00000,176.90138"
"2926.00000,190.24721"
"2928.00000,277.11899"
"2930.00000,205.99174"
"2932.00000,144.56274"
"2934.00000,252.95905"
"2936.00000,220.41144"
"2938.00000,179.13072"
"2940.00000,217.67604"
"2942.00000,235.38652"
"2944.00000,159.11110"
"2946.00000,217.91013"
"2948.00000,235.47316"
"2950.00000,162.47110"
"2952.00000,135.77486"
"2954.00000,157.27135"
"2956.00000,233.12260"
"2958.00000,192.20914"
"2960.00000,81.32716"
"2962.00000,168.39114"
"2964.00000,148.06647"
"2966.00000,174.29694"
"2968.00000,217.23734"
"2970.00000,127.51658"
"2972.00000,243.58517"
"2974.00000,192.88510"
"2976.00000,81.68940"
"2978.00000,161.60458"
"2980.00000,191.58353"
"2982.00000,155.25446"
"2984.00000,124.52939"
"2986.00000,108.46063"
"2988.00000,73.48263"
"2990.00000,76.73862"
"2992.00000,113.10864"
"2994.00000,156.61247"
"2996.00000,194.71057"
"2998.00000,231.88545"
"3000.00000,280.13284"
"3002.00000,271.42230"
"3004.00000,183.73924"
"3006.00000,143.04755"
"3008.00000,287.07312"
"3010.00000,285.65228"
"3012.00000,164.93471"
"3014.00000,220.68774"
"3016.00000,285.13110"
"3018.00000,175.62317"
"3020.00000,62.38410"
"3022.00000,134.25726"
"3024.00000,237.46240"
"3026.00000,134.86459"
"3028.00000,143.42970"
"3030.00000,264.66736"
"3032.00000,185.51561"
"3034.00000,184.14024"
"3036.00000,264.55478"
"3038.00000,252.29332"
"3040.00000,151.66348"
"3042.00000,195.58157"
"3044.00000,190.82710"
"3046.00000,111.03117"
"3048.00000,127.97371"
"3050.00000,313.03833"
"3052.00000,370.22507"
"3054.00000,197.35028"
"3056.00000,96.10284"
"3058.00000,230.11774"
"3060.00000,224.25024"
"3062.00000,397.96420"
"3064.00000,418.33130"
"3066.00000,215.91855"
"3068.00000,351.50894"
"3070.00000,275.63452"
"3072.00000,241.78459"
"3074.00000,328.19540"
"3076.00000,277.13834"
"3078.00000,319.22263"
"3080.00000,299.30527"
"3082.00000,198.85432"
"3084.00000,193.23177"
"3086.00000,334.05914"
"3088.00000,318.94736"
"3090.00000,191.84262"
"3092.00000,178.60329"
"3094.00000,303.11731"
"3096.00000,274.36478"
"3098.00000,201.42300"
"3100.00000,169.05217"
"3102.00000,196.53265"
"3104.00000,315.97845"
"3106.00000,141.21953"
"3108.00000,113.97704"
"3110.00000,313.52820"
"3112.00000,151.06030"
"3114.00000,154.85585"
"3116.00000,178.34270"
"3118.00000,156.80489"
"3120.00000,225.39403"
"3122.00000,203.87067"
"3124.00000,260.52704"
"3126.00000,230.53397"
"3128.00000,101.07420"
"3130.00000,265.22318"
"3132.00000,430.22089"
"3134.00000,307.36749"
"3136.00000,124.15086"
"3138.00000,223.82988"
"3140.00000,265.55713"
"3142.00000,227.88034"
"3144.00000,224.48558"
"3146.00000,250.54520"
"3148.00000,199.76663"
"3150.00000,222.36710"
"3152.00000,223.29631"
"3154.00000,121.31816"
"3156.00000,66.18618"
"3158.00000,181.28160"
"3160.00000,147.37573"
"3162.00000,95.85711"
"3164.00000,268.03741"
"3166.00000,266.89633"
"3168.00000,169.58870"
"3170.00000,127.94842"
"3172.00000,122.78786"
"3174.00000,86.72590"
"3176.00000,214.70615"
"3178.00000,216.31174"
"3180.00000,176.81436"
"3182.00000,322.61020"
"3184.00000,168.00850"
"3186.00000,184.76279"
"3188.00000,264.07864"
"3190.00000,151.78995"
"3192.00000,196.98726"
"3194.00000,299.50031"
"3196.00000,288.98120"
"3198.00000,254.97691"
"3200.00000,306.81042"
